mode,date,tap,time,count
ferry,20200224,on,17:30,1256
ferry,20200224,on,17:45,1149
ferry,20200224,on,18:00,850
ferry,20200224,on,18:15,808
ferry,20200224,on,18:30,596
ferry,20200224,on,18:45,408
ferry,20200224,on,19:00,374
ferry,20200224,on,19:15,289
ferry,20200224,on,19:30,228
ferry,20200224,on,19:45,247
ferry,20200224,on,20:00,145
ferry,20200224,on,20:15,178
ferry,20200224,on,20:30,209
ferry,20200224,on,20:45,100
ferry,20200224,on,21:00,131
ferry,20200224,on,21:15,180
ferry,20200224,on,21:30,92
ferry,20200224,on,21:45,78
ferry,20200224,on,22:00,103
ferry,20200224,on,22:30,41
ferry,20200224,on,22:45,118
ferry,20200225,off,06:15,41
ferry,20200225,off,06:30,190
ferry,20200225,off,06:45,244
ferry,20200225,off,07:00,151
ferry,20200225,off,07:15,538
ferry,20200225,off,07:30,576
ferry,20200225,off,07:45,1139
ferry,20200225,off,08:00,828
ferry,20200225,off,08:15,1608
ferry,20200225,off,08:30,1356
ferry,20200225,off,08:45,1196
ferry,20200225,off,09:00,773
ferry,20200225,off,09:15,612
ferry,20200225,off,09:30,464
ferry,20200225,off,09:45,389
ferry,20200225,off,10:00,415
ferry,20200225,off,10:15,473
ferry,20200225,off,10:30,692
ferry,20200225,off,10:45,579
ferry,20200225,off,11:00,589
ferry,20200225,off,11:15,607
ferry,20200225,off,11:30,598
ferry,20200225,off,11:45,806
ferry,20200225,off,12:00,595
ferry,20200225,off,12:15,747
ferry,20200225,off,12:30,582
ferry,20200225,off,12:45,534
ferry,20200225,off,13:00,620
ferry,20200225,off,13:15,514
ferry,20200225,off,13:30,597
ferry,20200225,off,13:45,626
ferry,20200225,off,14:00,703
ferry,20200225,off,14:15,710
ferry,20200225,off,14:30,574
ferry,20200225,off,14:45,758
ferry,20200225,off,15:00,665
ferry,20200225,off,15:15,574
ferry,20200225,off,15:30,647
ferry,20200225,off,15:45,775
ferry,20200225,off,16:00,756
ferry,20200225,off,16:15,846
ferry,20200225,off,16:30,924
ferry,20200225,off,16:45,748
ferry,20200225,off,17:00,945
ferry,20200225,off,17:15,1187
ferry,20200225,off,17:30,1253
ferry,20200225,off,17:45,1397
ferry,20200225,off,18:00,1325
ferry,20200225,off,18:15,1242
