mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200327,Sutherland Station_West,2850,Kingsgate Shopping Centre,171,55
train,20200327,Sutherland Station_West,2850,Kogarah Station_East,2736,42
train,20200327,Sutherland Station_West,2850,Martin Place Station,77,103
train,20200327,Sutherland Station_West,2850,North Sydney Station,1957,39
train,20200327,Sutherland Station_West,2850,Redfern Station,215,42
train,20200327,Sutherland Station_West,2850,Sydney CBD_Sydney Town Hall,103,230
train,20200327,Sutherland Station_West,2850,Sydney CBD_Wynyard Station_George St,57,113
train,20200327,Sutherland Station_West,2850,Westfield_Hurstville,2606,147
train,20200327,Sutherland Station_West,2850,Westfield_Miranda Station_North,2936,74
train,20200327,Sydenham Station_East,331,Auburn Station_South,1309,38
train,20200327,Sydenham Station_East,331,Bankstown Square,2305,49
train,20200327,Sydenham Station_East,331,Bondi Junction Station,517,74
train,20200327,Sydenham Station_East,331,Campsie_Anzac Square,2508,84
train,20200327,Sydenham Station_East,331,Central Station,146,127
train,20200327,Sydenham Station_East,331,Kingsgate Shopping Centre,171,47
train,20200327,Sydenham Station_East,331,Kogarah Station_East,2736,82
train,20200327,Sydenham Station_East,331,Martin Place Station,77,63
train,20200327,Sydenham Station_East,331,Redfern Station,215,36
train,20200327,Sydenham Station_East,331,Rockdale Station,2766,79
train,20200327,Sydenham Station_East,331,Strathfield Station_North,969,36
train,20200327,Sydenham Station_East,331,Sydney CBD_Sydney Town Hall,103,199
train,20200327,Sydenham Station_East,331,Sydney CBD_Wynyard Station_George St,57,66
train,20200327,Sydenham Station_East,331,Westfield_Hurstville,2606,121
train,20200327,Sydenham Station_East,331,Wolli Creek Station,2702,44
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,,,63
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Ashfield Station_North,902,64
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Auburn Station_South,1309,75
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Bankstown Square,2305,45
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Beaconsfield Industrial Area_Green Square Station,264,80
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Cabramatta Station_East,3418,38
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Campbelltown Station_North,3213,62
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Campsie_Anzac Square,2508,73
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Central Station,146,195
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Fairfield Station_West,3456,49
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Holsworthy Army Base,3830,35
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Lidcombe_Joseph St and James St,1341,41
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Mascot Station,411,118
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Newtown Station_South,249,49
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Parramatta Station_North,1055,52
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Redfern Station,215,60
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Riverwood Station,2648,50
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Rockdale Station,2766,39
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,St James Station,107,149
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Strathfield Station_North,969,74
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Circular Quay Station-Wharves,26,76
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Sydney Town Hall,103,182
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Sydney CBD_Wynyard Station_George St,57,62
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Sydney International Airport,434,36
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Westfield_Hurstville,2606,69
train,20200327,Sydney CBD_Circular Quay Station-Wharves,26,Wolli Creek Station,2702,55
train,20200327,Sydney CBD_Sydney Town Hall,103,,,272
train,20200327,,,Sydney CBD_Sydney Town Hall,103,70
train,20200327,Sydney CBD_Sydney Town Hall,103,Allawah Station_North,2605,129
train,20200327,Sydney CBD_Sydney Town Hall,103,Arncliffe_Wollongong Rd and Kelsey St,2705,126
train,20200327,Sydney CBD_Sydney Town Hall,103,Artarmon Station_East,1808,169
train,20200327,Sydney CBD_Sydney Town Hall,103,Ashfield Station_North,902,428
train,20200327,Sydney CBD_Sydney Town Hall,103,Auburn Station_South,1309,372
train,20200327,Sydney CBD_Sydney Town Hall,103,Banksia Station_East,2763,83
train,20200327,Sydney CBD_Sydney Town Hall,103,Bankstown Square,2305,162
train,20200327,Sydney CBD_Sydney Town Hall,103,Beaconsfield Industrial Area_Green Square Station,264,106
train,20200327,Sydney CBD_Sydney Town Hall,103,Belmore_All Saints Greek Orthodox Church,2507,62
train,20200327,Sydney CBD_Sydney Town Hall,103,Berala Station,1343,59
train,20200327,Sydney CBD_Sydney Town Hall,103,Blacktown Station_North,4105,222
train,20200327,Sydney CBD_Sydney Town Hall,103,Bondi Junction Station,517,879
train,20200327,Sydney CBD_Sydney Town Hall,103,Burwood Station_South,896,473
train,20200327,Sydney CBD_Sydney Town Hall,103,Cabramatta Station_East,3418,170
train,20200327,Sydney CBD_Sydney Town Hall,103,Campbelltown Station_North,3213,59
train,20200327,Sydney CBD_Sydney Town Hall,103,Campsie_Anzac Square,2508,281
train,20200327,Sydney CBD_Sydney Town Hall,103,Canley Vale Station_West,3442,81
train,20200327,Sydney CBD_Sydney Town Hall,103,Canterbury Station_North,897,90
train,20200327,Sydney CBD_Sydney Town Hall,103,Caringbah Station,2904,37
train,20200327,Sydney CBD_Sydney Town Hall,103,Carlton Station_North,2725,156
train,20200327,Sydney CBD_Sydney Town Hall,103,Central Station,146,370
train,20200327,Sydney CBD_Sydney Town Hall,103,Chatswood Station_West,1806,469
train,20200327,Sydney CBD_Sydney Town Hall,103,Concord West Station_East,718,63
train,20200327,Sydney CBD_Sydney Town Hall,103,Cronulla Station and Ferry Wharf,2919,47
train,20200327,Sydney CBD_Sydney Town Hall,103,Croydon Station_South,921,69
train,20200327,Sydney CBD_Sydney Town Hall,103,Doonside Station_North,4134,67
train,20200327,Sydney CBD_Sydney Town Hall,103,Dulwich Hill Station_South,946,40
train,20200327,Sydney CBD_Sydney Town Hall,103,Eastwood Station,1506,161
train,20200327,Sydney CBD_Sydney Town Hall,103,Eden Park Shopping Centre,1548,46
train,20200327,Sydney CBD_Sydney Town Hall,103,Edgecliff Station,539,294
train,20200327,Sydney CBD_Sydney Town Hall,103,Epping Station_East,1406,155
train,20200327,Sydney CBD_Sydney Town Hall,103,Erskineville Station_West,255,49
train,20200327,Sydney CBD_Sydney Town Hall,103,Fairfield Station_West,3456,118
train,20200327,Sydney CBD_Sydney Town Hall,103,Flemington Markets_Flemington Station,961,148
train,20200327,Sydney CBD_Sydney Town Hall,103,Glenfield Station_North,3277,71
train,20200327,Sydney CBD_Sydney Town Hall,103,Gordon Station_East,1703,139
train,20200327,Sydney CBD_Sydney Town Hall,103,Gosford Station_East,5334,38
train,20200327,Sydney CBD_Sydney Town Hall,103,Granville Station_South,1224,155
train,20200327,Sydney CBD_Sydney Town Hall,103,Guildford Station_West,1267,74
train,20200327,Sydney CBD_Sydney Town Hall,103,Gymea Station_South,2928,54
train,20200327,Sydney CBD_Sydney Town Hall,103,Holsworthy Army Base,3830,41
train,20200327,Sydney CBD_Sydney Town Hall,103,Homebush Station_North,963,77
train,20200327,Sydney CBD_Sydney Town Hall,103,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,40
train,20200327,Sydney CBD_Sydney Town Hall,103,Jannali Station_West,2840,65
train,20200327,Sydney CBD_Sydney Town Hall,103,Killara Station_East,1705,42
train,20200327,Sydney CBD_Sydney Town Hall,103,Kingsgate Shopping Centre,171,518
train,20200327,Sydney CBD_Sydney Town Hall,103,Kingsgrove Station_South,2731,36
train,20200327,Sydney CBD_Sydney Town Hall,103,Kingswood Station_South,4951,36
train,20200327,Sydney CBD_Sydney Town Hall,103,Kirrawee Station,2854,57
train,20200327,Sydney CBD_Sydney Town Hall,103,Kogarah Station_East,2736,451
train,20200327,Sydney CBD_Sydney Town Hall,103,Lakemba Station_South,2535,101
train,20200327,Sydney CBD_Sydney Town Hall,103,Lewisham Station_South,939,84
train,20200327,Sydney CBD_Sydney Town Hall,103,Lidcombe_Joseph St and James St,1341,405
train,20200327,Sydney CBD_Sydney Town Hall,103,Lindfield Station_West,1713,70
train,20200327,Sydney CBD_Sydney Town Hall,103,Liverpool Station_East,3848,94
train,20200327,Sydney CBD_Sydney Town Hall,103,Macquarie Centre,1539,86
train,20200327,Sydney CBD_Sydney Town Hall,103,Marrickville Station_South,310,117
train,20200327,Sydney CBD_Sydney Town Hall,103,Martin Place Station,77,76
train,20200327,Sydney CBD_Sydney Town Hall,103,Mascot Station,411,269
train,20200327,Sydney CBD_Sydney Town Hall,103,Meadowbank Station_East,1589,114
train,20200327,Sydney CBD_Sydney Town Hall,103,Merrylands Station_West,1277,116
train,20200327,Sydney CBD_Sydney Town Hall,103,Milsons Point Station_West and Ferry Wharf,1960,248
train,20200327,Sydney CBD_Sydney Town Hall,103,Minto Industrial Area_Northern End_Minto Station,3289,40
train,20200327,Sydney CBD_Sydney Town Hall,103,Mortdale Station_West,2614,124
train,20200327,Sydney CBD_Sydney Town Hall,103,Mount Druitt Station_South,4040,138
train,20200327,Sydney CBD_Sydney Town Hall,103,Narwee Station,2621,41
train,20200327,Sydney CBD_Sydney Town Hall,103,Newtown Station_South,249,276
train,20200327,Sydney CBD_Sydney Town Hall,103,North Ryde Station_South,1562,46
train,20200327,Sydney CBD_Sydney Town Hall,103,North Strathfield Station_West,719,74
train,20200327,Sydney CBD_Sydney Town Hall,103,North Sydney Station,1957,505
train,20200327,Sydney CBD_Sydney Town Hall,103,Oatley Station_West,2616,59
train,20200327,Sydney CBD_Sydney Town Hall,103,Padstow Station_South,2360,38
train,20200327,Sydney CBD_Sydney Town Hall,103,Parramatta_High St and Raymond St,1065,37
train,20200327,Sydney CBD_Sydney Town Hall,103,Parramatta Station_North,1055,548
train,20200327,Sydney CBD_Sydney Town Hall,103,Pendle Hill Station_North,1082,62
train,20200327,Sydney CBD_Sydney Town Hall,103,Penrith Station Car Park,4977,101
train,20200327,Sydney CBD_Sydney Town Hall,103,Penshurst Station_South,2627,120
train,20200327,Sydney CBD_Sydney Town Hall,103,Petersham Station_South,321,90
train,20200327,Sydney CBD_Sydney Town Hall,103,Punchbowl Station,2543,48
train,20200327,Sydney CBD_Sydney Town Hall,103,Quakers Hill Station,3926,45
train,20200327,Sydney CBD_Sydney Town Hall,103,Redfern Station,215,390
train,20200327,Sydney CBD_Sydney Town Hall,103,Revesby Station_South,2384,73
train,20200327,Sydney CBD_Sydney Town Hall,103,Rhodes Station_West,668,283
train,20200327,Sydney CBD_Sydney Town Hall,103,Riverwood Station,2648,72
train,20200327,Sydney CBD_Sydney Town Hall,103,Rockdale Station,2766,514
train,20200327,Sydney CBD_Sydney Town Hall,103,Rooty Hill Station_South,4052,65
train,20200327,Sydney CBD_Sydney Town Hall,103,Roseville Station_East,1714,60
train,20200327,Sydney CBD_Sydney Town Hall,103,Rouse Hill Town Centre,4444,38
train,20200327,Sydney CBD_Sydney Town Hall,103,Schofields_New Station,3963,50
train,20200327,Sydney CBD_Sydney Town Hall,103,Seven Hills,4155,103
train,20200327,Sydney CBD_Sydney Town Hall,103,Stanmore Station_South,320,91
train,20200327,Sydney CBD_Sydney Town Hall,103,St Leonards,1844,362
train,20200327,Sydney CBD_Sydney Town Hall,103,St Marys Station_South_East,5011,85
train,20200327,Sydney CBD_Sydney Town Hall,103,St Peters Station_South,328,51
train,20200327,Sydney CBD_Sydney Town Hall,103,Strathfield Station_North,969,677
train,20200327,Sydney CBD_Sydney Town Hall,103,Summer Hill Station_South,953,123
train,20200327,Sydney CBD_Sydney Town Hall,103,Sutherland Station_West,2850,227
train,20200327,Sydney CBD_Sydney Town Hall,103,Sydenham Station_East,331,182
train,20200327,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Circular Quay Station-Wharves,26,154
train,20200327,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Sydney Town Hall,103,990
train,20200327,Sydney CBD_Sydney Town Hall,103,Sydney CBD_Wynyard Station_George St,57,428
train,20200327,Sydney CBD_Sydney Town Hall,103,Sydney International Airport,434,44
train,20200327,Sydney CBD_Sydney Town Hall,103,Tempe Station_East,333,56
train,20200327,Sydney CBD_Sydney Town Hall,103,Toongabbie Station_East,1076,58
train,20200327,Sydney CBD_Sydney Town Hall,103,Turramurra Station_West,1743,63
train,20200327,Sydney CBD_Sydney Town Hall,103,Waitara Station_South,1634,73
train,20200327,Sydney CBD_Sydney Town Hall,103,Warwick Farm Station_West,3837,64
train,20200327,Sydney CBD_Sydney Town Hall,103,Waverton Station,1919,43
train,20200327,Sydney CBD_Sydney Town Hall,103,Wentworthville Station_South,1006,56
train,20200327,Sydney CBD_Sydney Town Hall,103,Westfield Hornsby_Hornsby Station_East,1627,118
train,20200327,Sydney CBD_Sydney Town Hall,103,Westfield_Hurstville,2606,774
train,20200327,Sydney CBD_Sydney Town Hall,103,Westfield_Miranda Station_North,2936,59
train,20200327,Sydney CBD_Sydney Town Hall,103,Westmead Station_South,1007,91
train,20200327,Sydney CBD_Sydney Town Hall,103,West Ryde Station_West,1583,93
train,20200327,Sydney CBD_Sydney Town Hall,103,Wiley Park Station_South,2538,49
train,20200327,Sydney CBD_Sydney Town Hall,103,Wolli Creek Station,2702,418
train,20200327,Sydney CBD_Sydney Town Hall,103,Wollstonecraft Station,1916,82
train,20200327,Sydney CBD_Sydney Town Hall,103,Woy Woy Station,5397,37
train,20200327,Sydney CBD_Wynyard Station_George St,57,,,195
train,20200327,,,Sydney CBD_Wynyard Station_George St,57,36
train,20200327,Sydney CBD_Wynyard Station_George St,57,Allawah Station_North,2605,59
train,20200327,Sydney CBD_Wynyard Station_George St,57,Artarmon Station_East,1808,118
train,20200327,Sydney CBD_Wynyard Station_George St,57,Ashfield Station_North,902,311
train,20200327,Sydney CBD_Wynyard Station_George St,57,Auburn Station_South,1309,335
train,20200327,Sydney CBD_Wynyard Station_George St,57,Bankstown Square,2305,130
train,20200327,Sydney CBD_Wynyard Station_George St,57,Beaconsfield Industrial Area_Green Square Station,264,184
train,20200327,Sydney CBD_Wynyard Station_George St,57,Belmore_All Saints Greek Orthodox Church,2507,53
train,20200327,Sydney CBD_Wynyard Station_George St,57,Berala Station,1343,36
train,20200327,Sydney CBD_Wynyard Station_George St,57,Beverly Hills Station_North,2620,65
train,20200327,Sydney CBD_Wynyard Station_George St,57,Birrong Station,2390,38
train,20200327,Sydney CBD_Wynyard Station_George St,57,Blacktown Station_North,4105,199
train,20200327,Sydney CBD_Wynyard Station_George St,57,Bondi Junction Station,517,126
train,20200327,Sydney CBD_Wynyard Station_George St,57,Burwood Station_South,896,232
train,20200327,Sydney CBD_Wynyard Station_George St,57,Cabramatta Station_East,3418,125
train,20200327,Sydney CBD_Wynyard Station_George St,57,Campbelltown Station_North,3213,134
train,20200327,Sydney CBD_Wynyard Station_George St,57,Campsie_Anzac Square,2508,282
train,20200327,Sydney CBD_Wynyard Station_George St,57,Canley Vale Station_West,3442,63
train,20200327,Sydney CBD_Wynyard Station_George St,57,Canterbury Station_North,897,54
train,20200327,Sydney CBD_Wynyard Station_George St,57,Carlton Station_North,2725,41
train,20200327,Sydney CBD_Wynyard Station_George St,57,Central Station,146,491
train,20200327,Sydney CBD_Wynyard Station_George St,57,Chatswood Station_West,1806,288
train,20200327,Sydney CBD_Wynyard Station_George St,57,Cherrybook_Robert Road Park West,4574,36
train,20200327,Sydney CBD_Wynyard Station_George St,57,Concord West Station_East,718,45
train,20200327,Sydney CBD_Wynyard Station_George St,57,Croydon Station_South,921,35
train,20200327,Sydney CBD_Wynyard Station_George St,57,Doonside Station_North,4134,47
train,20200327,Sydney CBD_Wynyard Station_George St,57,Dulwich Hill Station_South,946,41
train,20200327,Sydney CBD_Wynyard Station_George St,57,Eastwood Station,1506,88
train,20200327,Sydney CBD_Wynyard Station_George St,57,Edmonson Park,3865,61
train,20200327,Sydney CBD_Wynyard Station_George St,57,Epping Station_East,1406,107
train,20200327,Sydney CBD_Wynyard Station_George St,57,Fairfield Station_West,3456,129
train,20200327,Sydney CBD_Wynyard Station_George St,57,Flemington Markets_Flemington Station,961,96
train,20200327,Sydney CBD_Wynyard Station_George St,57,Glenfield Station_North,3277,101
train,20200327,Sydney CBD_Wynyard Station_George St,57,Gordon Station_East,1703,110
train,20200327,Sydney CBD_Wynyard Station_George St,57,Gosford Station_East,5334,42
train,20200327,Sydney CBD_Wynyard Station_George St,57,Granville Station_South,1224,146
train,20200327,Sydney CBD_Wynyard Station_George St,57,Guildford Station_West,1267,57
train,20200327,Sydney CBD_Wynyard Station_George St,57,Holsworthy Army Base,3830,106
train,20200327,Sydney CBD_Wynyard Station_George St,57,Homebush Station_North,963,45
train,20200327,Sydney CBD_Wynyard Station_George St,57,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,64
train,20200327,Sydney CBD_Wynyard Station_George St,57,Kellyville_Riley T-Way,4559,38
train,20200327,Sydney CBD_Wynyard Station_George St,57,Killara Station_East,1705,48
train,20200327,Sydney CBD_Wynyard Station_George St,57,Kingsgate Shopping Centre,171,60
train,20200327,Sydney CBD_Wynyard Station_George St,57,Kingsgrove Station_South,2731,40
train,20200327,Sydney CBD_Wynyard Station_George St,57,Kogarah Station_East,2736,157
train,20200327,Sydney CBD_Wynyard Station_George St,57,Lakemba Station_South,2535,99
train,20200327,Sydney CBD_Wynyard Station_George St,57,Leppington_Bringelly Rd and Eastwood Rd,3655,59
train,20200327,Sydney CBD_Wynyard Station_George St,57,Leumeah,3271,57
train,20200327,Sydney CBD_Wynyard Station_George St,57,Lewisham Station_South,939,67
train,20200327,Sydney CBD_Wynyard Station_George St,57,Lidcombe_Joseph St and James St,1341,253
train,20200327,Sydney CBD_Wynyard Station_George St,57,Lindfield Station_West,1713,71
train,20200327,Sydney CBD_Wynyard Station_George St,57,Liverpool Station_East,3848,78
train,20200327,Sydney CBD_Wynyard Station_George St,57,Macarthur Station_North,3217,37
train,20200327,Sydney CBD_Wynyard Station_George St,57,Macquarie Centre,1539,58
train,20200327,Sydney CBD_Wynyard Station_George St,57,Marrickville Station_South,310,97
train,20200327,Sydney CBD_Wynyard Station_George St,57,Mascot Station,411,278
train,20200327,Sydney CBD_Wynyard Station_George St,57,Meadowbank Station_East,1589,81
train,20200327,Sydney CBD_Wynyard Station_George St,57,Merrylands Station_West,1277,113
train,20200327,Sydney CBD_Wynyard Station_George St,57,Milsons Point Station_West and Ferry Wharf,1960,199
train,20200327,Sydney CBD_Wynyard Station_George St,57,Minto Industrial Area_Northern End_Minto Station,3289,69
train,20200327,Sydney CBD_Wynyard Station_George St,57,Mortdale Station_West,2614,38
train,20200327,Sydney CBD_Wynyard Station_George St,57,Mount Druitt Station_South,4040,116
train,20200327,Sydney CBD_Wynyard Station_George St,57,Newtown Station_South,249,185
train,20200327,Sydney CBD_Wynyard Station_George St,57,North Strathfield Station_West,719,51
train,20200327,Sydney CBD_Wynyard Station_George St,57,North Sydney Station,1957,254
train,20200327,Sydney CBD_Wynyard Station_George St,57,Padstow Station_South,2360,69
train,20200327,Sydney CBD_Wynyard Station_George St,57,Panania Station_North,2370,40
train,20200327,Sydney CBD_Wynyard Station_George St,57,Parramatta Station_North,1055,394
train,20200327,Sydney CBD_Wynyard Station_George St,57,Pendle Hill Station_North,1082,52
train,20200327,Sydney CBD_Wynyard Station_George St,57,Penrith Station Car Park,4977,99
train,20200327,Sydney CBD_Wynyard Station_George St,57,Penshurst Station_South,2627,57
train,20200327,Sydney CBD_Wynyard Station_George St,57,Petersham Station_South,321,69
train,20200327,Sydney CBD_Wynyard Station_George St,57,Punchbowl Station,2543,59
train,20200327,Sydney CBD_Wynyard Station_George St,57,Redfern Station,215,244
train,20200327,Sydney CBD_Wynyard Station_George St,57,Revesby Station_South,2384,99
train,20200327,Sydney CBD_Wynyard Station_George St,57,Rhodes Station_West,668,137
train,20200327,Sydney CBD_Wynyard Station_George St,57,Riverwood Station,2648,71
train,20200327,Sydney CBD_Wynyard Station_George St,57,Rockdale Station,2766,184
train,20200327,Sydney CBD_Wynyard Station_George St,57,Rooty Hill Station_South,4052,74
train,20200327,Sydney CBD_Wynyard Station_George St,57,Roseville Station_East,1714,51
train,20200327,Sydney CBD_Wynyard Station_George St,57,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,48
train,20200327,Sydney CBD_Wynyard Station_George St,57,Schofields_New Station,3963,37
train,20200327,Sydney CBD_Wynyard Station_George St,57,Seven Hills,4155,94
train,20200327,Sydney CBD_Wynyard Station_George St,57,Stanmore Station_South,320,65
train,20200327,Sydney CBD_Wynyard Station_George St,57,St James Station,107,128
train,20200327,Sydney CBD_Wynyard Station_George St,57,St Leonards,1844,201
train,20200327,Sydney CBD_Wynyard Station_George St,57,St Marys Station_South_East,5011,63
train,20200327,Sydney CBD_Wynyard Station_George St,57,St Peters Station_South,328,68
train,20200327,Sydney CBD_Wynyard Station_George St,57,Strathfield Station_North,969,456
train,20200327,Sydney CBD_Wynyard Station_George St,57,Summer Hill Station_South,953,64
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sutherland Station_West,2850,99
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sydenham Station_East,331,66
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sydney CBD_Circular Quay Station-Wharves,26,67
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sydney CBD_Sydney Town Hall,103,469
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sydney CBD_Wynyard Station_George St,57,478
train,20200327,Sydney CBD_Wynyard Station_George St,57,Sydney International Airport,434,36
train,20200327,Sydney CBD_Wynyard Station_George St,57,Turramurra Station_West,1743,73
train,20200327,Sydney CBD_Wynyard Station_George St,57,Wahroonga Station,1751,46
train,20200327,Sydney CBD_Wynyard Station_George St,57,Waitara Station_South,1634,70
train,20200327,Sydney CBD_Wynyard Station_George St,57,Warwick Farm Station_West,3837,96
train,20200327,Sydney CBD_Wynyard Station_George St,57,Waverton Station,1919,56
train,20200327,Sydney CBD_Wynyard Station_George St,57,Wentworthville Station_South,1006,68
train,20200327,Sydney CBD_Wynyard Station_George St,57,Westfield Hornsby_Hornsby Station_East,1627,160
train,20200327,Sydney CBD_Wynyard Station_George St,57,Westfield_Hurstville,2606,291
train,20200327,Sydney CBD_Wynyard Station_George St,57,Westmead Station_South,1007,60
train,20200327,Sydney CBD_Wynyard Station_George St,57,West Ryde Station_West,1583,78
train,20200327,Sydney CBD_Wynyard Station_George St,57,Wolli Creek Station,2702,133
train,20200327,Sydney CBD_Wynyard Station_George St,57,Wollstonecraft Station,1916,79
train,20200327,Sydney CBD_Wynyard Station_George St,57,Woy Woy Station,5397,58
train,20200327,Sydney Domestic Airport,433,Central Station,146,75
train,20200327,Sydney Domestic Airport,433,St James Station,107,37
train,20200327,Sydney Domestic Airport,433,Sydney International Airport,434,118
train,20200327,Sydney International Airport,434,,,36
train,20200327,Sydney International Airport,434,Central Station,146,101
train,20200327,Sydney International Airport,434,Mascot Station,411,36
train,20200327,Sydney International Airport,434,St James Station,107,37
train,20200327,Telopea Station,1131,Telopea Station,1131,47
train,20200327,Tempe Station_East,333,Sydney CBD_Sydney Town Hall,103,62
train,20200327,Tempe Station_East,333,Westfield_Hurstville,2606,39
train,20200327,Thornleigh Station_East,1645,Westfield Hornsby_Hornsby Station_East,1627,66
train,20200327,Toongabbie Station_East,1076,Blacktown Station_North,4105,107
train,20200327,Toongabbie Station_East,1076,Central Station,146,54
train,20200327,Toongabbie Station_East,1076,Parramatta Station_North,1055,198
train,20200327,Toongabbie Station_East,1076,Sydney CBD_Sydney Town Hall,103,59
train,20200327,Turramurra Station_West,1743,Central Station,146,43
train,20200327,Turramurra Station_West,1743,Chatswood Station_West,1806,77
train,20200327,Turramurra Station_West,1743,St Leonards,1844,55
train,20200327,Turramurra Station_West,1743,Sydney CBD_Sydney Town Hall,103,46
train,20200327,Turramurra Station_West,1743,Sydney CBD_Wynyard Station_George St,57,73
train,20200327,Turramurra Station_West,1743,Westfield Hornsby_Hornsby Station_East,1627,77
train,20200327,Turrella Station,2701,Central Station,146,49
train,20200327,Turrella Station,2701,St James Station,107,48
train,20200327,Turrella Station,2701,Wolli Creek Station,2702,36
train,20200327,Villawood_Bunnings,1215,Cabramatta Station_East,3418,41
train,20200327,Wahroonga Station,1751,Chatswood Station_West,1806,35
train,20200327,Wahroonga Station,1751,Sydney CBD_Wynyard Station_George St,57,46
train,20200327,Wahroonga Station,1751,Westfield Hornsby_Hornsby Station_East,1627,64
train,20200327,Waitara Station_South,1634,Chatswood Station_West,1806,105
train,20200327,Waitara Station_South,1634,North Sydney Station,1957,45
train,20200327,Waitara Station_South,1634,St Leonards,1844,58
train,20200327,Waitara Station_South,1634,Sydney CBD_Sydney Town Hall,103,66
train,20200327,Waitara Station_South,1634,Sydney CBD_Wynyard Station_George St,57,73
train,20200327,Waitara Station_South,1634,Westfield Hornsby_Hornsby Station_East,1627,42
train,20200327,Warwick Farm Station_West,3837,Cabramatta Station_East,3418,72
train,20200327,Warwick Farm Station_West,3837,Central Station,146,42
train,20200327,Warwick Farm Station_West,3837,Fairfield Station_West,3456,44
train,20200327,Warwick Farm Station_West,3837,Liverpool Station_East,3848,64
train,20200327,Warwick Farm Station_West,3837,Parramatta Station_North,1055,68
train,20200327,Warwick Farm Station_West,3837,Sydney CBD_Sydney Town Hall,103,73
train,20200327,Warwick Farm Station_West,3837,Sydney CBD_Wynyard Station_George St,57,109
train,20200327,Waverton Station,1919,Chatswood Station_West,1806,51
train,20200327,Waverton Station,1919,North Sydney Station,1957,72
train,20200327,Waverton Station,1919,St Leonards,1844,41
train,20200327,Waverton Station,1919,Sydney CBD_Sydney Town Hall,103,76
train,20200327,Waverton Station,1919,Sydney CBD_Wynyard Station_George St,57,57
train,20200327,Wentworthville Station_South,1006,Blacktown Station_North,4105,73
train,20200327,Wentworthville Station_South,1006,Central Station,146,81
train,20200327,Wentworthville Station_South,1006,Parramatta Station_North,1055,199
train,20200327,Wentworthville Station_South,1006,Pendle Hill Station_North,1082,36
train,20200327,Wentworthville Station_South,1006,Strathfield Station_North,969,35
train,20200327,Wentworthville Station_South,1006,Sydney CBD_Sydney Town Hall,103,68
train,20200327,Wentworthville Station_South,1006,Sydney CBD_Wynyard Station_George St,57,70
train,20200327,Wentworthville Station_South,1006,Westmead Station_South,1007,36
train,20200327,Werrington Station_South_Uni of Western Sydney,4953,Mount Druitt Station_South,4040,40
train,20200327,Werrington Station_South_Uni of Western Sydney,4953,Parramatta Station_North,1055,67
train,20200327,Werrington Station_South_Uni of Western Sydney,4953,St Marys Station_South_East,5011,58
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,,,151
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Asquith_East,1609,70
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Berowra_Windybanks Interchange,1618,49
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Central Station,146,186
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Chatswood Station_West,1806,218
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Eastwood Station,1506,52
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Epping Station_East,1406,100
train,20200327,Westfield Hornsby_Hornsby Station_East,1627,Gordon Station_East,1703,83
